STUDENT ID,GENDER,SG CITIZEN,SG PR,FOREIGNER,COUNTRY OF OTHER NATIONALITY,DOB,HIGHEST QUALIFICATION,NAME OF QUALIFICATION AND INSTITUTION,DATE ATTAINED HIGHEST QUALIFICATION,DESIGNATION,COMMENCEMENT DATE,COMPLETION DATE,FULL-TIME OR PART-TIME,COURSE FUNDING,CLASS,NATIONALITY_STATUS,AGE,COURSE_DURATION_DAYS,PERIOD,GPA,ATTENDANCE,PRIOR KNOWLEDGE,COURSE RELEVANCE,TEACHING SUPPORT,COMPANY SUPPORT,FAMILY SUPPORT,SELF-STUDY HRS
5112-008/008,F,Y,N,N,,1983-09-01,Diploma,"Diploma in Business Administration/
Systematic College Johor Bahru",2016-05-10,HR Specialist,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,42.4,346.0,Sem 2,3.8,100.0,5.0,4.0,5.0,3.0,5.0,12.0
5112-008/009,F,N,N,Y,Myanmar,1984-01-26,Degree,"Degree of Bachelor of Development Studies/
Yangon Institute of Economics",2012-05-10,Human Resource & Admin Manager,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,Foreigner,42.0,346.0,Sem 1,2.8,94.0,3.0,5.0,3.0,5.0,2.0,8.0
5112-008/009,F,N,N,Y,Myanmar,1984-01-26,Degree,"Degree of Bachelor of Development Studies/
Yangon Institute of Economics",2012-05-10,Human Resource & Admin Manager,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,Foreigner,42.0,346.0,Sem 2,3.2,84.0,4.0,4.0,4.0,4.0,4.0,16.0
5112-008/010,F,Y,N,N,,1977-04-11,Degree,"Bachelor of Arts with Merit/
National University of Singapore",2015-05-11,Senior HR Executive,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,48.8,346.0,Sem 1,3.0,84.0,4.0,4.0,4.0,3.0,5.0,17.0
5112-008/010,F,Y,N,N,,1977-04-11,Degree,"Bachelor of Arts with Merit/
National University of Singapore",2015-05-11,Senior HR Executive,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,48.8,346.0,Sem 2,3.6,86.0,3.0,5.0,5.0,4.0,3.0,11.0
5112-008/011,F,Y,N,N,,1969-10-31,Diploma,"Diploma in Commerce (Business Administration)/
Kaplan Higher Education Institute",2016-05-05,Human Resource Director,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,56.2,346.0,Sem 1,2.4,83.0,4.0,3.0,5.0,5.0,3.0,10.0
5112-008/011,F,Y,N,N,,1969-10-31,Diploma,"Diploma in Commerce (Business Administration)/
Kaplan Higher Education Institute",2016-05-05,Human Resource Director,2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,56.2,346.0,Sem 2,2.8,63.0,4.0,4.0,3.0,3.0,3.0,10.0
5112-008/012,F,Y,N,N,,1993-10-04,Degree,"Bachelor of Commerce in Hospitality & Tourism Management and Human Resource Management/
Murdoch University",2017-05-09,"Executive, Human Capital",2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,32.3,346.0,Sem 1,3.0,100.0,4.0,3.0,2.0,4.0,4.0,14.0
5112-008/012,F,Y,N,N,,1993-10-04,Degree,"Bachelor of Commerce in Hospitality & Tourism Management and Human Resource Management/
Murdoch University",2017-05-09,"Executive, Human Capital",2022-10-18,2023-09-29,Part-Time,Individual,5112-008,SG Citizen,32.3,346.0,Sem 2,3.4,82.0,3.0,4.0,4.0,4.0,3.0,14.0
5112-009/001,F,Y,N,N,,1972-11-14,Diploma,"Diploma in Business Administration/
International Business and Management Education Centre (IBMEC)",2015-08-10,"HR & Operations Manager, South East Asia",2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,53.2,342.0,Sem 1,2.5,85.0,4.0,3.0,2.0,4.0,5.0,8.0
5112-009/001,F,Y,N,N,,1972-11-14,Diploma,"Diploma in Business Administration/
International Business and Management Education Centre (IBMEC)",2015-08-10,"HR & Operations Manager, South East Asia",2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,53.2,342.0,Sem 2,2.9,99.0,4.0,2.0,2.0,4.0,5.0,6.0
5112-009/002,F,Y,N,N,,1985-03-12,Degree,"Bachelor of Accountancy (Merit)/
Singapore Management University",2015-08-08,Assistant Manager Americas,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,40.9,342.0,Sem 1,3.3,78.0,4.0,3.0,4.0,3.0,4.0,18.0
5112-009/002,F,Y,N,N,,1985-03-12,Degree,"Bachelor of Accountancy (Merit)/
Singapore Management University",2015-08-08,Assistant Manager Americas,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,40.9,342.0,Sem 2,3.7,98.0,4.0,5.0,5.0,4.0,4.0,16.0
5112-009/003,M,Y,N,N,,1985-06-22,Diploma,"Diploma in Compensation & Benefits Management/
SHRI Academy Pte Ltd",2015-08-10,HR Executive,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,40.6,342.0,Sem 1,3.3,100.0,3.0,3.0,4.0,3.0,5.0,20.0
5112-009/003,M,Y,N,N,,1985-06-22,Diploma,"Diploma in Compensation & Benefits Management/
SHRI Academy Pte Ltd",2015-08-10,HR Executive,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,40.6,342.0,Sem 2,2.9,90.0,3.0,4.0,3.0,4.0,4.0,11.0
5112-009/004,M,Y,N,N,,1977-08-09,Degree,"Bachelor of Arts with Honours Second Class:  Division II in International Business/
Birmingham City University",2003-04-10,Helpdesk Manager,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,48.4,342.0,Sem 1,2.0,58.0,3.0,3.0,2.0,3.0,3.0,11.0
5112-009/004,M,Y,N,N,,1977-08-09,Degree,"Bachelor of Arts with Honours Second Class:  Division II in International Business/
Birmingham City University",2003-04-10,Helpdesk Manager,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,48.4,342.0,Sem 2,2.4,100.0,3.0,5.0,2.0,5.0,5.0,5.0
5112-009/005,F,Y,N,N,,1982-06-01,Degree,"Bachelor of Arts in Tourism Events/
Murdoch University",2016-04-10,Business Manager,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,43.6,342.0,Sem 1,2.5,80.0,4.0,3.0,4.0,3.0,3.0,12.0
5112-009/005,F,Y,N,N,,1982-06-01,Degree,"Bachelor of Arts in Tourism Events/
Murdoch University",2016-04-10,Business Manager,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,43.6,342.0,Sem 2,2.9,75.0,3.0,4.0,2.0,5.0,3.0,10.0
5112-009/006,F,Y,N,N,,1992-10-12,Degree,"Bachelor of Science in Business/
University of London",2016-04-01,Talent Acquisition Specialist,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,33.3,342.0,Sem 1,2.7,80.0,3.0,3.0,3.0,5.0,5.0,6.0
5112-009/006,F,Y,N,N,,1992-10-12,Degree,"Bachelor of Science in Business/
University of London",2016-04-01,Talent Acquisition Specialist,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,33.3,342.0,Sem 2,3.1,95.0,3.0,5.0,4.0,5.0,5.0,18.0
5112-009/007,F,Y,N,N,,1988-08-16,Degree,"Bachelor of Business (Accountancy)/
Royal Melbourne Institute of Technology",,Sr HR Associate,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,37.4,342.0,Sem 1,2.3,87.0,2.0,2.0,2.0,3.0,3.0,7.0
5112-009/007,F,Y,N,N,,1988-08-16,Degree,"Bachelor of Business (Accountancy)/
Royal Melbourne Institute of Technology",,Sr HR Associate,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,37.4,342.0,Sem 2,2.7,56.0,4.0,3.0,2.0,1.0,4.0,10.0
5112-009/008,F,Y,N,N,,1974-03-14,Degree,"Diploma in Business & Human Resource Management/
Singapore Human Resource Management",,"Assistant Manager, HR Operations",2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,51.9,342.0,Sem 1,1.9,69.0,2.0,2.0,4.0,3.0,1.0,6.0
5112-009/008,F,Y,N,N,,1974-03-14,Degree,"Diploma in Business & Human Resource Management/
Singapore Human Resource Management",,"Assistant Manager, HR Operations",2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,51.9,342.0,Sem 2,2.3,86.0,4.0,4.0,3.0,5.0,4.0,11.0
5112-009/009,F,Y,N,N,,1970-08-16,Degree,"Postgraduate Diploma in Education (Specialisation in teaching at Secondary School level)/
Nanyang Technological University",,Assistant Admin Manager,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,55.4,342.0,Sem 1,3.6,100.0,5.0,4.0,3.0,5.0,5.0,13.0
5112-009/009,F,Y,N,N,,1970-08-16,Degree,"Postgraduate Diploma in Education (Specialisation in teaching at Secondary School level)/
Nanyang Technological University",,Assistant Admin Manager,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,55.4,342.0,Sem 2,4.0,80.0,4.0,5.0,5.0,4.0,3.0,15.0
5112-009/010,F,Y,N,N,,1989-03-20,Degree,"Bachelor of Education with a minor in Department of Geography/
National Taiwan Normal University",,Flight Stewardess,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,36.8,342.0,Sem 1,3.3,84.0,4.0,3.0,4.0,4.0,5.0,20.0
5112-009/010,F,Y,N,N,,1989-03-20,Degree,"Bachelor of Education with a minor in Department of Geography/
National Taiwan Normal University",,Flight Stewardess,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,36.8,342.0,Sem 2,3.7,100.0,4.0,3.0,4.0,4.0,5.0,20.0
5112-009/011,M,Y,N,N,,1981-06-08,Diploma,"Diploma in Electronic & Computer Engineering/
Ngee Ann Polytechnic",,Head of HR,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,44.6,342.0,Sem 1,2.1,72.0,4.0,4.0,3.0,3.0,4.0,7.0
5112-009/011,M,Y,N,N,,1981-06-08,Diploma,"Diploma in Electronic & Computer Engineering/
Ngee Ann Polytechnic",,Head of HR,2023-04-10,2024-03-17,Part Time,Individual,5112-009,SG Citizen,44.6,342.0,Sem 2,2.5,73.0,3.0,4.0,4.0,4.0,4.0,5.0
5112-010/001,M,Y,N,N,,1986-01-22,Degree,"Degree of Bachelor of Science with Honours in Biological Sciences/
Nanyang Technological University",,N.A.,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,40.0,340.0,Sem 1,3.4,90.0,5.0,5.0,5.0,3.0,3.0,14.0
5112-010/001,M,Y,N,N,,1986-01-22,Degree,"Degree of Bachelor of Science with Honours in Biological Sciences/
Nanyang Technological University",,N.A.,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,40.0,340.0,Sem 2,3.8,100.0,5.0,3.0,5.0,4.0,5.0,16.0
5112-010/002,F,Y,N,N,,1987-10-17,Degree,"Honours Degree of Bachelor of Science (Management)/
National University of Ireland",,HR Manager,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,38.3,340.0,Sem 1,3.4,100.0,3.0,4.0,4.0,5.0,4.0,18.0
5112-010/002,F,Y,N,N,,1987-10-17,Degree,"Honours Degree of Bachelor of Science (Management)/
National University of Ireland",,HR Manager,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,38.3,340.0,Sem 2,3.0,83.0,3.0,4.0,5.0,4.0,3.0,6.0
5112-010/003,M,Y,N,N,,1992-03-27,Master,"Master of Arts (Chinese Studies)/
National University of Singapore",,Senior Recruitment Manager,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,33.8,340.0,Sem 1,3.1,92.0,4.0,4.0,5.0,3.0,4.0,19.0
5112-010/003,M,Y,N,N,,1992-03-27,Master,"Master of Arts (Chinese Studies)/
National University of Singapore",,Senior Recruitment Manager,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,33.8,340.0,Sem 2,3.3,86.0,3.0,4.0,4.0,4.0,5.0,16.0
5112-010/004,F,N,N,Y,China,1993-08-06,Degree,"Bachelor of Business (Accounting)/
Murdoch University",,Admin Supervisor,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,Foreigner,32.5,340.0,Sem 1,3.4,100.0,4.0,3.0,3.0,5.0,3.0,12.0
5112-010/004,F,N,N,Y,China,1993-08-06,Degree,"Bachelor of Business (Accounting)/
Murdoch University",,Admin Supervisor,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,Foreigner,32.5,340.0,Sem 2,3.8,96.0,3.0,4.0,5.0,4.0,2.0,16.0
5112-010/005,F,Y,N,N,,1980-08-07,Degree,"Bachelor of Business with Honours Class Two: I (International Business)/
Universiti Malaysia Sabah",,Admin Manager,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,45.5,340.0,Sem 1,3.3,90.0,4.0,3.0,3.0,3.0,4.0,15.0
5112-010/005,F,Y,N,N,,1980-08-07,Degree,"Bachelor of Business with Honours Class Two: I (International Business)/
Universiti Malaysia Sabah",,Admin Manager,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,45.5,340.0,Sem 2,3.7,95.0,3.0,5.0,5.0,3.0,3.0,18.0
5112-010/006,F,N,Y,N,China,1990-09-07,Degree,"Bachelor of Business (Economics and Finance)/
RMIT University",,HR Executive,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG PR,35.4,340.0,Sem 1,2.5,92.0,3.0,1.0,3.0,3.0,3.0,6.0
5112-010/006,F,N,Y,N,China,1990-09-07,Degree,"Bachelor of Business (Economics and Finance)/
RMIT University",,HR Executive,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG PR,35.4,340.0,Sem 2,2.9,97.0,3.0,3.0,2.0,5.0,3.0,10.0
5112-010/007,F,N,N,Y,Philippines,1999-09-23,Degree,"Bachelor in Tourism/
Polytechnic University of The Philippines",2021-05-05,Human Resource Executive,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,Foreigner,26.3,340.0,Sem 1,3.2,81.0,5.0,5.0,3.0,5.0,5.0,15.0
5112-010/007,F,N,N,Y,Philippines,1999-09-23,Degree,"Bachelor in Tourism/
Polytechnic University of The Philippines",2021-05-05,Human Resource Executive,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,Foreigner,26.3,340.0,Sem 2,3.6,92.0,5.0,5.0,4.0,3.0,5.0,19.0
5112-010/008,F,Y,N,N,,1995-09-01,Diploma,"Diploma in Business Administration/
Systematic College Johor Bahru",2021-05-10,HR Specialist,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,30.4,340.0,Sem 1,3.4,86.0,4.0,5.0,5.0,3.0,4.0,12.0
5112-010/008,F,Y,N,N,,1995-09-01,Diploma,"Diploma in Business Administration/
Systematic College Johor Bahru",2021-05-10,HR Specialist,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,30.4,340.0,Sem 2,3.8,100.0,4.0,5.0,4.0,3.0,4.0,13.0
5112-010/009,F,N,N,Y,Myanmar,1990-01-26,Degree,"Degree of Bachelor of Development Studies/
Yangon Institute of Economics",2019-05-10,Human Resource & Admin Manager,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,Foreigner,36.0,340.0,Sem 1,2.8,65.0,3.0,2.0,5.0,3.0,5.0,12.0
5112-010/009,F,N,N,Y,Myanmar,1990-01-26,Degree,"Degree of Bachelor of Development Studies/
Yangon Institute of Economics",2019-05-10,Human Resource & Admin Manager,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,Foreigner,36.0,340.0,Sem 2,3.2,80.0,5.0,4.0,4.0,3.0,4.0,12.0
5112-010/010,F,Y,N,N,,1989-04-11,Degree,"Bachelor of Arts with Merit/
National University of Singapore",2020-05-11,Senior HR Executive,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,36.8,340.0,Sem 1,3.1,62.0,5.0,5.0,3.0,3.0,5.0,10.0
5112-010/010,F,Y,N,N,,1989-04-11,Degree,"Bachelor of Arts with Merit/
National University of Singapore",2020-05-11,Senior HR Executive,2023-10-16,2024-09-20,Part-Time,Individual,5112-010,SG Citizen,36.8,340.0,Sem 2,3.5,50.0,4.0,5.0,4.0,2.0,4.0,17.0
5112-011/001,F,Y,N,N,,1974-06-02,Degree,"Bachelor of Arts in Human Resource Management with Financial Management/
Edinburgh Napier University",,HR Analyst,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,51.6,344.0,Sem 1,1.9,70.0,2.0,2.0,2.0,5.0,5.0,9.0
5112-011/001,F,Y,N,N,,1974-06-02,Degree,"Bachelor of Arts in Human Resource Management with Financial Management/
Edinburgh Napier University",,HR Analyst,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,51.6,344.0,Sem 2,2.1,82.0,3.0,4.0,3.0,4.0,3.0,8.0
5112-011/002,F,Y,N,N,,1982-02-24,Degree,"Degree of Bachelor of Engineering (Materials Engineering)/
Nanyang Technological University",,ASSISTANT HR MANAGER,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,43.9,344.0,Sem 1,4.0,97.0,3.0,5.0,4.0,4.0,4.0,14.0
5112-011/002,F,Y,N,N,,1982-02-24,Degree,"Degree of Bachelor of Engineering (Materials Engineering)/
Nanyang Technological University",,ASSISTANT HR MANAGER,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,43.9,344.0,Sem 2,4.0,100.0,3.0,5.0,3.0,5.0,5.0,15.0
5112-011/003,F,Y,N,N,,1991-05-07,Degree,"Bachelor of Business (Management)/
RMIT University",,HR Officer,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,34.7,344.0,Sem 1,2.4,90.0,4.0,3.0,4.0,5.0,4.0,9.0
5112-011/003,F,Y,N,N,,1991-05-07,Degree,"Bachelor of Business (Management)/
RMIT University",,HR Officer,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,34.7,344.0,Sem 2,2.8,86.0,5.0,4.0,2.0,3.0,3.0,5.0
5112-011/004,F,Y,N,N,,1985-07-16,Degree,"Bachelor of Arts/
National University of Singapore",,HR Manager,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,40.5,344.0,Sem 1,2.7,94.0,5.0,4.0,3.0,5.0,5.0,8.0
5112-011/004,F,Y,N,N,,1985-07-16,Degree,"Bachelor of Arts/
National University of Singapore",,HR Manager,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,40.5,344.0,Sem 2,2.5,54.0,3.0,3.0,3.0,4.0,4.0,6.0
5112-011/005,M,Y,N,N,,1988-03-21,Degree,"Bachelor of Business with Second Class Honours (Upper Division)/
Nanyang Technological University",,Recruitment Consultant,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,37.8,344.0,Sem 1,3.0,80.0,3.0,3.0,2.0,3.0,3.0,12.0
5112-011/005,M,Y,N,N,,1988-03-21,Degree,"Bachelor of Business with Second Class Honours (Upper Division)/
Nanyang Technological University",,Recruitment Consultant,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,37.8,344.0,Sem 2,3.4,100.0,3.0,4.0,5.0,4.0,5.0,10.0
5112-011/006,M,Y,N,N,,1991-01-08,Degree,"Bachelor of Business Administration (Accountancy) with Honours (Merit)/
National University of Singapore",,"Senior Analyst, Compensation & Benefits",2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,35.0,344.0,Sem 1,3.6,85.0,3.0,5.0,4.0,5.0,3.0,14.0
5112-011/006,M,Y,N,N,,1991-01-08,Degree,"Bachelor of Business Administration (Accountancy) with Honours (Merit)/
National University of Singapore",,"Senior Analyst, Compensation & Benefits",2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,35.0,344.0,Sem 2,4.0,100.0,3.0,5.0,3.0,3.0,5.0,14.0
5112-011/007,M,Y,N,N,,1984-10-31,Degree,"Bachelor of Communications Major in Journalism; Major in Public Relations/
Edith Cowan University",,Senior Manager,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,41.2,344.0,Sem 1,3.4,52.0,5.0,4.0,4.0,2.0,3.0,18.0
5112-011/007,M,Y,N,N,,1984-10-31,Degree,"Bachelor of Communications Major in Journalism; Major in Public Relations/
Edith Cowan University",,Senior Manager,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,41.2,344.0,Sem 2,3.8,100.0,3.0,5.0,5.0,4.0,3.0,12.0
5112-011/008,F,Y,N,N,,1983-03-29,Degree,"Bachelor of Business (Management)/
Royal Melbourne Institute of Technology",,Senior HR Executive,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,42.8,344.0,Sem 1,3.0,73.0,3.0,5.0,4.0,4.0,4.0,9.0
5112-011/008,F,Y,N,N,,1983-03-29,Degree,"Bachelor of Business (Management)/
Royal Melbourne Institute of Technology",,Senior HR Executive,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,42.8,344.0,Sem 2,3.4,96.0,5.0,3.0,4.0,3.0,3.0,16.0
5112-011/009,F,N,Y,N,India,1970-02-16,Degree,"Bachelor of Arts (Honours)/
University of Delhi",1995-10-09,Marketing Executive,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG PR,55.9,344.0,Sem 1,1.9,60.0,3.0,4.0,3.0,4.0,3.0,8.0
5112-011/009,F,N,Y,N,India,1970-02-16,Degree,"Bachelor of Arts (Honours)/
University of Delhi",1995-10-09,Marketing Executive,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG PR,55.9,344.0,Sem 2,2.3,82.0,3.0,5.0,3.0,3.0,5.0,10.0
5112-011/010,F,Y,N,N,,1983-07-17,Degree,"Bachelor of Science (Consumer Science) Honours Second Class Upper/
Universiti Putra Malaysia",2018-10-04,N.A.,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,42.5,344.0,Sem 1,2.8,96.0,3.0,3.0,5.0,5.0,4.0,12.0
5112-011/010,F,Y,N,N,,1983-07-17,Degree,"Bachelor of Science (Consumer Science) Honours Second Class Upper/
Universiti Putra Malaysia",2018-10-04,N.A.,2024-04-08,2025-03-18,Part-Time,Individual,5112-011,SG Citizen,42.5,344.0,Sem 2,3.2,90.0,5.0,4.0,3.0,3.0,3.0,20.0
5113-005/001,F,Y,N,N,,1975-11-14,Degree,"Bachelor of Arts in Business with Logistics and Supply Chain Management/
University of Northumbria at Newscastle",1999-04-08,Household Goods Coordinator,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,50.2,346.0,Sem 1,2.1,75.0,4.0,4.0,4.0,5.0,4.0,12.0
5113-005/001,F,Y,N,N,,1975-11-14,Degree,"Bachelor of Arts in Business with Logistics and Supply Chain Management/
University of Northumbria at Newscastle",1999-04-08,Household Goods Coordinator,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,50.2,346.0,Sem 2,2.5,79.0,4.0,4.0,4.0,3.0,3.0,11.0
5113-005/002,F,Y,N,N,,1983-01-28,Degree,"Bachelor of Business (Business Administration) with Distinction/
Royal Melbourne Institute of Technology",2016-04-10,"Assistant Director, Human Resources",2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,43.0,346.0,Sem 1,3.1,85.0,3.0,5.0,3.0,4.0,4.0,19.0
5113-005/002,F,Y,N,N,,1983-01-28,Degree,"Bachelor of Business (Business Administration) with Distinction/
Royal Melbourne Institute of Technology",2016-04-10,"Assistant Director, Human Resources",2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,43.0,346.0,Sem 2,3.5,100.0,4.0,4.0,3.0,5.0,5.0,12.0
5113-005/003,F,Y,N,N,,1990-03-06,Degree,"Bachelor of Science in Hotel Administration (Hospitality Management)/
University of Nevada, Las Vegas",2015-08-06,HR Assistant,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,35.9,346.0,Sem 1,3.0,100.0,3.0,5.0,3.0,5.0,3.0,11.0
5113-005/003,F,Y,N,N,,1990-03-06,Degree,"Bachelor of Science in Hotel Administration (Hospitality Management)/
University of Nevada, Las Vegas",2015-08-06,HR Assistant,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,35.9,346.0,Sem 2,3.4,88.0,5.0,4.0,4.0,3.0,3.0,14.0
5113-005/004,M,Y,N,N,,1985-02-09,Degree,"Bachelor of Science in Accounting and Finance with Third Class Honours/
University of London",2016-05-04,Bank Executive,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,40.9,346.0,Sem 1,3.3,81.0,4.0,5.0,4.0,4.0,3.0,13.0
5113-005/004,M,Y,N,N,,1985-02-09,Degree,"Bachelor of Science in Accounting and Finance with Third Class Honours/
University of London",2016-05-04,Bank Executive,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,40.9,346.0,Sem 2,3.1,89.0,3.0,4.0,3.0,4.0,4.0,18.0
5113-005/005,F,Y,N,N,,1973-10-01,Degree,"Bachelor of Commerce (Accounting and Finance)/
Curtin University of Technology",2017-05-11,"Head, Registry & Corp Admin",2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,52.3,346.0,Sem 1,3.1,85.0,3.0,4.0,4.0,5.0,5.0,15.0
5113-005/005,F,Y,N,N,,1973-10-01,Degree,"Bachelor of Commerce (Accounting and Finance)/
Curtin University of Technology",2017-05-11,"Head, Registry & Corp Admin",2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,52.3,346.0,Sem 2,3.5,61.0,4.0,5.0,3.0,5.0,5.0,11.0
5113-005/006,F,N,Y,N,India,1982-09-30,Degree,"Bachelor of Economics (Accounting)/
Universitas Katolik Indonesia",2000-05-05,Finance Officer,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG PR,43.3,346.0,Sem 1,2.2,89.0,3.0,3.0,4.0,4.0,3.0,10.0
5113-005/006,F,N,Y,N,India,1982-09-30,Degree,"Bachelor of Economics (Accounting)/
Universitas Katolik Indonesia",2000-05-05,Finance Officer,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG PR,43.3,346.0,Sem 2,2.6,78.0,3.0,3.0,2.0,3.0,2.0,10.0
5113-005/007,F,Y,N,N,,1996-11-06,Degree,"Degree of Computer Engineering, NTU",,Software Engneer,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,29.2,346.0,Sem 1,3.4,85.0,4.0,5.0,5.0,3.0,5.0,15.0
5113-005/007,F,Y,N,N,,1996-11-06,Degree,"Degree of Computer Engineering, NTU",,Software Engneer,2022-10-18,2023-09-29,Part-Time,Individual,5113-005,SG Citizen,29.2,346.0,Sem 2,3.8,100.0,4.0,4.0,4.0,5.0,4.0,19.0
5113-006/001,F,Y,N,N,,1980-11-06,Master,"Degree of Master of English as a Second Language/
University of Malaya",,HR Section Manager,,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,45.2,,Sem 1,3.2,65.0,5.0,5.0,4.0,5.0,5.0,12.0
5113-006/001,F,Y,N,N,,1980-11-06,Master,"Degree of Master of English as a Second Language/
University of Malaya",,HR Section Manager,,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,45.2,,Sem 2,3.6,100.0,4.0,4.0,3.0,4.0,3.0,13.0
5113-006/002,F,Y,N,N,,1990-09-22,Degree,"Bachelor of Commerce in Accounting/
Murdoch University",,Accounting Assistant,,2024-03-17,Part-Time,Individual,5113-006,SG Citizen,35.3,,Sem 1,3.6,85.0,4.0,5.0,5.0,4.0,5.0,12.0
